,labels
75307,13
65482,13
57518,16
55665,18
94573,5
22768,30
76002,15
55687,15
1391,18
748,16
23960,15
28816,18
42757,21
41896,18
67088,13
42931,16
84307,15
458,13
21607,13
62714,13
18483,30
47809,39
64546,18
89506,13
25334,18
45087,13
31225,37
57633,30
8962,16
86204,15
1022,13
97531,18
58017,15
42965,18
59182,18
84057,18
92037,18
79998,13
866,30
23650,13
43892,18
62738,18
92454,13
97516,30
58491,13
56490,30
1318,30
44687,0
4967,13
47534,18
68664,18
70013,15
17053,15
35336,15
61557,13
15784,15
91986,15
28398,15
12448,0
48697,15
77045,15
40661,30
10291,13
3473,18
89890,30
98677,18
25219,13
16899,18
29036,16
95092,30
81089,13
59061,13
92668,16
90094,16
44780,30
95280,15
87032,13
1023,13
45966,18
89786,39
36855,13
88268,15
88849,13
96193,18
74176,23
94268,30
72377,13
93729,14
59459,13
87418,13
68454,15
29290,15
64709,13
73505,16
4077,15
2493,12
37728,30
82314,13
80255,15
64974,13
158,30
89517,30
73143,18
89781,18
89841,13
73842,18
55394,13
72167,18
66942,13
96653,39
49324,6
66796,13
80412,30
81755,15
41287,15
80883,13
3161,13
56938,39
1561,18
23882,15
99909,13
80736,15
51688,15
5573,13
61275,12
76891,39
53718,15
85969,13
39713,15
82200,13
97354,30
87468,30
88511,38
8372,39
82629,16
76238,18
58074,15
18061,15
88893,13
4347,13
6590,30
22090,15
63827,15
56823,15
35904,15
43147,13
53204,12
14681,13
82526,15
84554,13
96782,15
26980,15
77022,13
3078,39
79135,13
94280,13
83535,15
56488,16
6675,13
37682,0
22302,16
26619,15
20629,18
97528,15
48082,16
71308,15
29892,15
16200,13
16132,16
75777,18
68114,13
46143,30
52917,13
40595,16
91851,15
36257,18
32179,16
69996,29
79209,15
1637,16
94627,15
68387,15
33037,13
10311,15
36727,30
3583,13
93106,15
58719,15
42535,13
57216,18
96537,15
61500,15
25757,39
33009,13
15099,15
92501,30
35392,15
95853,15
7766,13
26117,16
77450,15
70471,13
83721,13
87504,15
75051,18
32721,0
41311,15
22196,15
94211,15
28840,23
49325,15
63106,30
26720,18
85391,15
75631,15
82398,39
53493,18
26474,39
51278,18
5788,15
59216,15
193,15
29056,16
73921,30
18983,13
95592,18
38287,15
52980,16
7291,15
9038,15
45254,15
76459,15
38149,15
85394,15
49580,13
21429,15
71384,13
33769,16
37545,18
9551,18
74987,13
34750,15
10749,15
19834,16
15842,39
28834,15
44465,15
73198,18
59684,13
18478,18
18407,30
40055,30
90756,15
65313,13
36907,15
54274,15
51182,18
20791,0
30407,13
64614,13
54177,30
72197,13
4636,15
55816,13
56272,18
26984,13
10630,18
40551,38
83279,15
3910,13
69170,18
38634,13
66269,15
27650,18
4196,15
73826,13
64556,38
23003,18
6844,15
13483,13
59510,18
76556,5
75741,15
36343,30
6593,30
18404,13
84110,13
63378,15
59665,39
92072,15
62170,15
85958,30
53808,13
56997,15
29696,6
40713,18
35576,15
42719,15
30408,13
61272,30
6814,38
91235,15
83705,30
70744,13
94831,15
98809,15
40981,15
10602,13
40633,18
2441,15
47973,13
70275,15
50138,15
86655,13
81376,13
78634,30
16840,15
50518,16
41415,15
50510,30
86978,16
10765,16
63339,15
9795,15
60091,15
8813,15
75102,18
86877,15
17427,30
41390,13
76049,13
44795,30
99056,15
92334,39
73130,39
76382,21
56210,18
54117,15
53024,13
24432,5
96213,16
24431,18
14759,16
29054,30
58251,15
32670,15
27810,16
78627,15
91784,18
99793,13
75558,13
44566,16
41365,13
24198,15
61511,30
29889,21
73556,13
28898,13
83850,13
35699,6
90296,15
15380,39
128,30
94126,15
58051,15
5910,15
67379,29
8298,13
78919,16
66506,15
57161,15
19899,16
97361,30
3385,30
31347,15
76640,16
69501,18
30519,16
46378,30
8920,15
14607,15
10032,13
7484,30
95752,13
70742,13
29248,13
93282,15
62191,13
54451,15
35279,13
9099,30
70420,0
74432,15
20988,18
27764,16
98503,15
52575,13
52410,15
90242,0
41946,13
86021,15
36777,15
73764,13
20082,15
37217,18
72619,13
51172,39
20490,16
35321,21
89693,15
64132,13
29855,21
14737,30
12459,15
10575,15
60800,30
11740,15
51393,30
6409,13
90498,15
52537,18
61729,23
39921,13
8551,13
86123,15
25371,23
12255,18
78514,15
16858,39
79962,15
91763,15
83311,15
45398,15
9161,18
79221,18
60169,30
19842,15
42887,13
2341,13
55387,13
81498,15
63091,13
54286,30
25649,0
27765,30
90140,15
35798,18
2715,13
6967,0
41456,30
11169,30
87145,18
10325,18
86869,15
42711,30
69472,15
7299,15
856,15
75042,18
57539,13
79376,15
50575,0
97981,18
87475,13
30619,15
23953,15
34405,15
22446,15
53320,16
80039,16
53001,13
50942,5
65110,30
89017,18
4823,30
90031,15
81882,15
39589,18
21373,16
83437,30
90550,15
61659,15
8782,30
97267,15
47213,13
13506,30
47901,0
58937,13
87041,15
91034,15
12237,30
76779,29
56959,13
86467,30
4060,13
46806,30
2577,13
69967,15
28673,18
80220,15
26828,18
71804,15
47639,18
57829,15
26709,30
79118,30
998,15
76634,15
43362,15
53076,30
49908,8
82208,15
23482,18
39434,15
20028,18
77483,15
84562,18
92134,30
33306,15
18830,15
69112,16
90251,16
89822,30
81796,18
32298,13
48785,15
79924,15
8548,18
70497,13
20185,15
33677,13
92863,13
16499,30
68903,15
69890,13
37134,29
63469,15
97201,13
8031,15
1087,18
84338,16
35218,30
90173,15
44449,13
76267,15
5473,39
99360,30
54378,15
37486,13
54357,30
98281,13
8285,23
83308,13
59159,13
89186,13
57978,16
15021,18
16351,0
98560,13
56076,13
85556,5
52526,18
49546,13
26929,18
27499,13
44328,15
79325,18
23852,30
66781,15
41867,18
59342,39
21424,10
42919,15
95857,18
20528,16
21450,15
22388,18
97601,16
48279,30
29007,16
55574,15
93023,15
44641,15
31017,15
51279,18
8470,13
53925,13
60459,13
48120,15
93711,18
83633,30
12070,23
67885,13
87737,15
38819,0
47844,39
89554,16
84714,15
13790,13
3248,18
70821,30
66040,15
86962,15
66019,18
92951,15
93422,13
50847,15
28289,15
97913,13
67301,13
83290,16
31811,18
63309,15
68791,18
35638,18
10636,15
9309,15
93027,15
88195,15
32236,16
65237,15
5731,15
76872,15
75791,15
89389,15
66305,18
85365,15
58935,13
32415,30
53443,13
94267,15
42285,16
22628,15
81379,13
82490,18
84160,15
51924,18
31103,15
59426,5
14250,18
54090,30
59428,15
55982,13
17896,13
61783,13
47713,15
81528,30
58480,39
58090,18
38348,29
47867,18
70833,13
65549,15
71059,10
22236,13
77800,18
10838,13
56148,13
47297,15
75883,15
82472,12
63894,13
41922,30
78623,18
8204,15
663,15
98687,15
300,39
59129,15
92135,15
51321,15
42955,15
97692,15
78918,18
62818,13
17266,16
31913,18
39605,18
36062,13
72200,10
68001,15
12365,15
56675,13
49674,15
52538,13
21198,18
91328,13
6855,15
87051,13
14102,16
93333,16
29096,13
31466,16
72727,13
49240,15
28431,13
61834,30
21250,30
84921,30
44332,16
95584,18
72258,30
62249,13
13925,13
32779,18
1582,18
94154,15
44030,18
58892,15
56402,13
55036,15
43364,16
93190,18
47835,15
64530,39
39977,30
79556,15
24400,15
62745,15
2095,0
67200,13
49527,13
83272,15
84007,18
91831,13
8086,15
34946,15
77098,30
8377,18
38334,30
44351,18
10013,18
12737,8
63784,30
41857,30
62064,13
72845,13
77962,15
23829,2
33867,18
55874,15
48744,15
85704,18
87047,15
65452,33
27919,15
40228,37
1470,15
30730,15
5741,39
65951,29
1940,15
68279,0
90389,30
10980,39
25616,15
28980,30
95056,13
6624,10
93006,15
12183,18
13754,15
47508,15
61606,33
98246,16
13349,13
88440,15
19699,15
53801,13
89208,15
37472,15
60599,15
14321,15
81418,18
54589,30
63495,13
94433,15
97389,13
44920,18
80559,16
42301,15
27585,18
11446,13
66458,16
94850,30
16563,15
81567,18
49274,13
81702,15
19300,15
54963,30
26996,13
57713,29
36185,7
57606,18
23688,15
15874,15
11821,30
30664,18
72875,13
51672,16
78828,21
6747,18
29717,16
82013,18
57916,18
89207,15
98755,15
50524,16
5110,16
55069,18
66150,13
80364,36
15238,15
92527,13
99792,15
76918,13
64755,15
59580,13
38614,0
94176,16
57953,18
73733,23
60680,13
73287,21
20547,16
52548,13
26969,15
6723,30
21201,30
1996,39
74066,18
4046,15
68168,15
93276,15
16431,15
86213,18
92403,16
83858,15
84318,18
64960,13
58513,13
64888,13
58764,15
6207,16
30455,30
39777,30
59039,13
35669,15
37377,19
13635,18
71756,15
87373,30
27663,13
14054,15
70568,18
14417,16
88811,15
3820,10
63273,5
91696,15
13733,15
23727,13
34449,15
2240,15
80313,21
1715,15
35101,15
51528,18
32777,15
84366,18
82217,15
68375,39
647,15
15554,36
71900,8
91498,37
54914,6
89995,15
71375,13
5273,15
59542,13
22315,16
5598,39
64748,18
93722,16
77511,15
42902,30
37108,13
11814,16
82609,30
5094,30
29692,15
59937,15
59034,13
40485,18
96395,13
49563,15
68526,13
22842,15
6857,15
77625,21
30040,0
24484,13
15211,30
95661,15
69300,18
9648,18
86310,13
38802,13
78138,13
17576,15
91635,15
20387,16
32387,15
10841,18
60781,15
11459,18
37337,18
97680,18
89640,15
19555,16
99436,15
59821,16
84958,15
88504,15
96157,13
44810,13
27064,18
71746,25
39821,15
94753,15
49281,15
4479,15
78116,30
31877,18
77978,16
47701,15
58509,39
16026,30
16800,15
73555,18
86128,37
80783,15
84639,39
89465,21
22752,15
59345,39
99176,15
45680,13
12910,0
53392,13
81963,30
64090,16
10031,13
30961,35
34251,13
29327,37
42590,15
71426,12
60349,30
12280,39
29517,13
60898,30
82896,15
12555,0
63585,15
74211,18
25797,15
16792,15
35644,12
76436,18
76958,30
99514,21
87769,16
73190,33
62666,18
94334,30
67829,18
93416,15
85282,13
30247,39
98829,13
87361,16
98638,15
52969,16
57444,15
43943,15
85466,15
487,15
64384,39
30762,18
98260,15
24460,13
67061,13
63465,13
35701,16
15810,16
80239,15
84293,15
74459,15
1743,30
46223,30
65075,16
70464,13
7408,15
47479,21
25124,18
58872,18
41126,13
55285,18
52692,18
98024,30
74244,13
15979,38
35808,30
45758,16
82329,18
49432,13
94855,15
23512,13
69811,13
84642,18
31904,18
30521,30
40784,15
21988,15
25172,6
12471,30
79089,15
68394,15
20144,16
93912,15
63564,15
63762,36
75434,39
16319,18
72553,15
51150,13
96215,15
95366,15
70802,18
75140,13
10705,15
59801,18
71650,18
28586,39
54688,15
16379,38
58933,13
50200,13
62551,16
11951,15
43908,30
65706,30
40452,30
59792,10
48324,15
52918,15
26263,30
80910,15
65292,15
655,15
81906,15
66530,13
6548,15
75335,15
5124,15
83205,16
4796,15
58007,13
67533,16
96129,13
29319,21
93025,15
36574,16
42311,15
3284,15
2292,15
81935,15
83253,15
5103,16
79562,30
6833,15
79400,13
35081,15
59781,18
324,18
83811,39
9448,39
28245,13
71521,15
3009,39
79891,30
31325,13
96051,15
50371,39
91668,15
25431,16
96721,30
86409,13
81927,18
31,15
88405,30
68835,13
89382,18
62742,15
93420,13
71443,15
6990,15
13690,13
87833,13
5476,15
11127,13
72573,13
22798,18
6217,15
93585,15
94402,18
31695,18
7146,15
37711,30
68816,13
59002,18
22283,37
19979,18
28392,18
65688,13
93455,15
17451,18
83004,18
424,18
47292,18
12755,30
99368,8
56870,13
92444,15
64443,15
25965,13
66048,13
52691,13
18301,5
87630,18
83314,15
89630,18
12370,15
29765,13
55993,13
49681,18
84822,10
29204,30
48742,18
54650,15
41547,39
54559,30
71233,13
20614,15
87763,0
76303,39
72077,13
86849,38
29212,18
60886,15
74314,13
33436,29
23196,18
95423,18
48963,15
56001,15
32040,37
47869,15
17494,15
26330,37
1358,16
54764,16
54861,13
18505,15
15630,15
64343,13
90308,13
85033,15
77256,39
17267,15
71723,13
90976,18
52081,15
69571,15
19972,15
96286,15
24626,37
9166,16
39189,15
43893,15
40061,13
36681,15
30038,15
28597,16
11272,29
80116,16
98254,15
79567,15
93402,15
80502,13
79022,30
3076,39
4985,15
52111,13
97423,18
70818,15
34722,16
49744,15
53528,13
2083,18
32277,16
91357,15
16750,15
24815,15
73218,30
54444,15
76159,15
98015,15
30532,18
80328,13
4820,16
26659,18
62706,13
37892,13
98142,18
26716,13
92921,15
27066,15
90900,15
47800,39
463,13
25295,18
38808,15
62958,39
76391,13
78725,15
28100,16
25079,15
93444,15
80455,0
41914,15
71223,13
38498,15
96833,30
43571,15
32424,15
76871,13
54347,12
46783,30
26582,15
8213,16
39279,15
67548,15
41225,15
4453,13
54075,16
41887,13
49249,15
32055,30
82699,13
21508,30
55390,13
62102,13
56378,30
92886,18
87260,15
54898,30
21414,16
91656,15
41860,13
12367,13
43714,30
76655,16
31607,39
22253,13
6397,30
46230,15
64433,15
23467,15
74302,18
70652,13
24870,13
93507,15
44463,8
15421,30
1311,15
97802,15
39895,15
81404,13
53533,15
2917,15
64412,13
3434,16
64329,15
52681,15
40210,13
91771,13
51403,15
90528,10
90740,15
53483,15
53008,18
43686,30
64334,15
94576,13
13769,15
25626,13
46494,18
64526,39
73628,15
69032,12
29626,15
52049,15
71494,13
62092,13
38713,18
90757,15
8415,33
56577,15
13275,16
40841,18
13722,15
1275,15
99202,15
94568,13
69634,13
45411,30
70348,13
36150,15
3217,16
69173,12
94706,13
6738,15
31465,30
25685,8
20273,18
19519,15
41983,30
54281,18
88372,13
58775,13
87949,30
2961,30
56069,16
64397,15
62674,18
27686,15
64564,13
25908,16
25672,16
67018,13
86607,13
543,13
25142,15
38442,15
4492,15
25180,15
49140,39
52478,18
69492,13
43154,13
83531,15
43475,18
43580,15
22436,18
14927,30
72892,15
95157,13
80141,15
89686,15
74522,15
35310,15
40194,13
84046,18
97058,15
43034,13
17587,38
79127,15
45935,30
23505,13
10087,18
58143,15
95869,18
16299,15
35192,30
80509,13
58145,0
12824,15
70045,12
71538,18
31757,15
78222,15
60844,13
1253,15
63668,30
41858,15
44698,30
57852,15
79819,15
78086,15
73149,30
29391,37
37844,39
93366,13
84173,15
6055,16
99545,30
57861,39
376,13
30150,30
55233,13
667,16
57356,13
54638,15
32096,37
63131,13
37213,23
67201,13
92449,15
99992,15
78385,13
14076,16
58235,15
44854,12
39660,15
58649,13
96661,30
62708,15
68102,13
71304,15
75721,15
31822,15
21916,13
51071,15
90670,18
32219,15
23987,13
34613,15
71311,15
87288,15
26686,13
70834,15
41876,15
28380,15
53069,15
57235,15
58463,13
239,16
42437,13
18424,16
64401,13
88901,0
2657,39
66795,13
14031,13
42663,13
57513,15
25297,30
39397,13
56181,15
292,13
52065,39
11286,13
78084,30
22817,37
80534,15
81557,30
57618,13
12052,15
74050,13
86265,13
43399,18
79379,15
79398,15
20059,16
24299,15
50026,15
3109,18
96071,21
46407,30
27930,16
44557,39
57746,39
70028,18
82580,15
5249,15
40921,18
44769,13
33366,18
11322,30
28292,30
58544,13
42508,13
419,30
15785,16
92356,15
59169,15
14211,13
87905,13
55401,13
37858,15
64010,0
48480,13
69837,15
2103,30
38154,15
28701,13
78573,15
69106,15
26590,15
79859,15
29693,21
15342,16
16864,39
7687,39
9340,21
50475,18
91572,13
14862,15
91243,18
42373,13
73104,16
29438,15
94901,18
41986,15
73637,15
46540,13
74375,13
55753,15
8863,30
90346,13
16534,30
88191,30
877,16
74442,13
80748,15
24655,30
41592,15
76562,13
66088,30
16836,16
16022,30
30886,13
47500,16
43620,13
20442,39
23970,18
13467,13
90894,13
3005,18
28570,29
9017,15
40723,33
86659,15
21044,13
9432,0
25889,30
47549,18
34072,15
45793,15
40569,37
2304,18
90836,18
87948,13
4574,13
88289,15
65759,13
96079,15
77100,30
53149,15
20588,18
12858,39
20093,13
13653,18
3320,15
64408,13
42621,15
38215,15
88603,18
13296,15
62579,13
18657,15
84505,30
53907,13
49483,15
85070,16
28415,18
47937,18
72637,18
44752,15
31286,15
35273,30
17213,18
90229,15
46457,30
79025,30
46328,13
56671,13
38665,39
65448,15
89011,15
40007,15
25282,18
11975,15
93633,15
88686,15
77810,13
96196,15
53848,39
50349,16
14571,39
90662,15
14007,15
19181,30
81743,13
97269,16
3127,15
99342,13
34335,15
40219,15
55795,15
70334,18
42795,15
18426,30
60225,15
87342,38
96494,30
74425,18
97672,15
5309,23
15722,30
62480,16
78755,15
939,30
7840,15
35728,16
13491,13
42276,13
740,30
6707,15
37817,18
90667,13
1043,15
76652,15
52479,18
90794,15
22521,15
43992,16
48041,39
56902,18
80542,15
34455,15
34544,18
22218,13
31082,18
14162,15
57991,16
21837,18
36034,13
1061,15
15902,15
38342,15
87804,15
58955,18
62366,18
65187,13
46343,38
49086,18
29865,30
49971,13
93954,15
79394,16
31161,30
11618,15
51641,13
75743,15
2215,15
51092,12
61597,25
33367,15
78027,15
21324,30
22214,18
75729,15
91542,15
16419,15
93740,13
30676,15
66739,30
4840,18
66482,13
6494,18
20592,15
75007,30
67082,30
59108,18
29200,15
85054,16
43236,30
12855,15
6438,21
61981,15
26776,29
80024,18
29815,3
42945,13
55562,18
36552,16
78942,15
33842,30
22094,15
44350,30
24599,18
60451,13
85151,15
70071,15
33624,18
55283,13
85098,13
4329,10
25896,15
47629,15
12558,18
5828,15
35488,15
70504,18
78158,13
87378,20
58951,13
49598,18
12516,13
13564,13
5467,16
13955,39
99209,18
96197,15
78125,15
8026,13
22462,30
57089,15
64603,15
87562,15
46173,16
99318,13
55335,15
75760,18
36057,30
69611,12
48389,14
12270,15
88492,18
34504,15
79957,18
33147,15
38585,15
5440,18
57317,0
96605,30
