,labels
70570,30
83216,13
34888,16
90383,18
27470,18
21187,37
60201,15
86238,15
34344,18
97632,18
46747,18
16077,16
3958,15
91020,16
39664,15
46879,16
76326,13
98337,15
41788,18
99338,34
52225,30
65350,13
19789,15
43636,13
80612,13
4288,18
26727,18
6420,15
37889,15
63292,30
44863,30
6323,15
3364,15
57750,39
53491,18
85778,18
44279,18
21914,16
37638,13
53033,15
56063,29
60333,33
7689,15
37989,30
64249,15
46007,16
51413,15
19013,13
872,30
69302,13
51266,18
71551,13
24933,30
17195,13
8952,13
87315,15
537,13
30992,15
93837,16
37214,30
37505,13
74178,23
18652,15
84702,15
16325,18
63798,18
82928,13
89868,18
49712,15
18112,15
67730,33
94955,13
13015,39
64986,13
28495,13
48530,15
93459,15
8776,13
36197,12
22195,18
31372,16
70217,13
12661,15
69340,13
32390,18
57332,13
13140,13
14106,30
19960,18
81209,15
27350,13
43211,15
43544,30
98413,15
71217,13
9392,13
10114,16
71448,16
1242,15
14243,15
99080,15
60363,15
12391,0
13029,15
80309,18
57142,18
47152,13
40855,15
81772,15
91938,21
49375,0
49071,13
1097,30
79492,39
86247,18
35547,18
46693,18
8482,12
10195,39
82061,15
3128,15
38885,15
35765,15
78712,15
13738,15
95786,13
47300,16
2565,39
94262,13
23174,16
26468,39
93407,13
48666,15
89302,13
2619,30
87975,13
28381,15
8455,15
67041,15
88261,15
84465,30
14019,39
92346,15
29481,15
33392,18
62055,15
59197,18
27347,15
98077,15
71216,15
69329,13
94389,30
96534,13
67095,13
62367,18
78268,0
95551,13
19656,13
6441,18
98798,15
63135,15
50460,16
94319,13
63505,13
53926,13
62805,18
27401,16
52929,15
90840,16
64451,18
45506,15
14059,15
93293,13
15675,39
82514,15
44831,13
56294,16
84400,15
69514,15
11223,15
42259,15
74184,13
34697,13
73793,13
99343,13
44454,18
64347,18
96243,13
93916,23
29548,13
99995,15
64318,30
19971,39
74885,15
75016,36
32620,18
11510,30
92435,13
64118,13
8974,30
89482,16
770,15
43592,15
14141,15
97767,35
17253,30
91170,15
33405,15
12042,15
76350,15
67847,13
12478,15
51976,15
57507,18
2751,18
63318,13
65181,18
76251,18
32857,15
22083,18
85664,39
75020,30
25303,30
68142,13
73311,30
85677,18
72934,18
29875,15
10940,18
95389,15
73075,13
85125,16
23757,15
89334,15
74392,12
83425,30
20320,15
67625,15
64135,13
18839,15
15580,30
34948,15
43218,0
8771,39
61744,30
50812,15
70285,13
98840,15
27870,15
50988,18
88429,15
7240,39
50572,18
30479,15
34824,15
20078,15
14487,18
8983,16
6712,15
28318,30
19370,13
83590,39
54073,18
43410,15
84733,30
33581,12
79265,15
21413,0
43735,15
71912,13
25275,30
17261,18
14833,16
91936,16
12361,13
6479,15
37241,15
43419,15
35132,16
81499,18
81664,13
24134,18
48699,16
97419,15
2037,15
32773,37
89993,15
77640,13
49530,15
75274,15
51783,15
62395,13
62654,13
90600,13
34393,37
70684,18
13400,15
47330,36
90401,15
32981,16
96300,39
54048,15
95949,13
11390,39
58010,15
40680,16
89657,15
61562,13
91186,13
54271,18
39450,13
97579,18
19319,15
79736,15
65704,18
34517,16
28772,16
14664,18
95602,15
50280,30
86639,13
64206,13
96899,18
81228,13
76124,16
30608,37
7289,39
726,15
20829,30
89765,13
77010,15
74109,15
76817,39
53726,15
53952,13
42782,15
58520,18
56419,18
90235,15
70069,15
60866,30
64945,21
13622,13
89687,12
40618,18
38488,15
51822,30
89033,30
78444,13
11483,15
65299,15
36304,15
19185,30
21449,15
67509,18
87977,15
13157,16
39130,16
3845,15
29472,19
60793,13
82449,15
57931,16
10641,15
46416,30
24116,13
38598,13
32024,39
80912,15
84972,39
49033,13
96784,15
55663,5
29412,15
77171,15
6302,39
59591,15
58543,15
5662,15
24591,18
19359,15
86022,18
97647,13
62075,15
85368,18
46097,13
48813,30
67737,15
10614,18
25939,15
15509,13
7507,15
87002,18
66390,30
30833,15
42000,13
79910,15
82555,13
58975,15
45257,15
7999,30
85064,15
89156,30
84700,30
90912,15
48784,18
65918,18
96893,15
50777,21
6858,15
49522,15
29962,15
76464,15
55402,15
27973,15
72284,13
30266,15
69304,13
48701,15
34254,37
30504,15
69856,12
43138,13
71829,13
51958,13
18103,18
27559,0
84597,15
93728,16
66911,0
53996,13
40954,16
50222,10
2874,15
39525,13
82660,13
98104,13
43778,15
6669,39
48063,15
55106,15
41881,30
28870,18
22597,15
19744,18
36702,9
33611,21
98544,16
81455,15
26261,6
95647,15
6936,13
45447,30
91659,13
18405,15
21569,15
80859,15
69298,18
92014,15
81706,13
81415,39
84442,18
26580,39
3527,15
83688,18
8147,0
36473,18
87726,30
39058,15
36672,15
71899,18
81424,13
24836,13
66832,13
69500,13
68627,13
5252,30
4294,15
66644,18
55870,15
34018,13
1390,37
59633,18
47805,39
26438,30
63928,39
42206,10
68229,13
4607,30
13998,13
29942,16
70883,13
52749,16
49750,39
52187,39
32398,29
65481,13
24688,18
13926,13
41113,15
20298,15
61299,15
71607,30
68832,15
98357,15
2985,18
47838,39
28951,18
23833,16
30347,15
66340,18
17232,15
83271,15
31915,18
29664,13
56736,33
69090,18
64227,30
38481,18
54551,16
55728,18
3149,15
45970,18
19597,30
23105,18
44661,30
72957,30
63996,13
94181,16
17139,15
70548,18
16122,15
52142,39
85355,15
66749,13
29397,15
81979,13
60957,39
20368,15
32589,15
7248,39
66987,18
83246,21
22705,30
20042,16
43356,13
5397,15
91297,18
8338,18
90358,13
59272,18
57447,18
31238,18
46350,18
28421,15
54762,13
50381,13
61587,33
35671,16
87319,15
70036,18
98548,30
95014,18
18631,15
66922,15
50731,15
84148,15
39392,13
21431,16
71478,13
27821,15
35537,15
45458,15
69726,36
65074,30
90802,15
20466,16
50896,13
50946,30
80732,18
86633,13
24517,30
99394,39
35917,15
30340,15
33113,15
14503,15
43827,0
1614,13
79098,39
76594,15
26142,30
94400,13
62204,15
57031,16
26576,16
25250,30
90114,30
34747,13
21230,15
42577,21
56420,16
80815,30
61334,15
57757,13
84241,18
84285,13
90322,15
29831,29
52696,13
92853,18
65367,18
22087,30
52217,39
41577,0
18627,37
97381,18
61697,13
80136,15
25231,13
72912,18
91044,13
97527,15
35617,15
34912,15
82918,15
7997,15
18359,15
14488,30
62456,18
97166,15
89261,15
92329,13
88296,18
42968,15
58712,39
72695,13
56617,30
8660,13
27484,39
94016,15
84124,13
84083,21
33922,21
47480,18
17838,15
38627,12
3489,16
92870,0
78143,15
74558,18
73994,30
65551,16
74682,12
16233,13
60880,13
65214,30
71598,16
92143,13
2911,18
73861,13
49512,13
84198,15
82930,18
9722,15
43310,13
22004,15
74661,18
24364,15
33980,39
12243,15
94854,15
69518,13
36041,18
94220,18
77094,15
61459,18
48727,15
20497,15
73348,13
49803,30
15171,13
14340,10
76296,18
46488,13
42271,39
32084,30
66477,13
93960,33
46195,15
13067,18
67489,15
70046,15
51244,39
7661,15
51319,15
89408,30
22237,13
66426,18
77446,12
5929,30
60154,21
85176,13
5619,13
74471,13
87394,18
65226,18
16850,15
35794,15
32669,15
60795,12
88738,16
59240,13
33957,13
3659,15
38284,15
67188,15
23557,18
74923,15
61085,18
4824,18
62012,13
40237,15
29785,10
87553,15
44131,15
34942,15
20090,13
2282,13
49230,13
23,15
188,15
57561,15
33750,39
42810,18
91467,13
14782,16
72321,36
24582,30
17572,15
31412,18
99185,18
80251,13
56013,15
80837,15
38352,29
67016,18
67871,0
67274,13
66617,15
43473,15
14080,16
28130,18
83478,15
84140,15
12101,18
2030,39
64742,16
98525,16
35306,15
67193,15
98760,15
36344,16
87383,15
81133,13
47857,13
41942,38
50742,13
31356,15
40853,18
65789,15
74678,18
94989,16
4972,18
88741,13
17215,30
80250,0
90289,13
99711,15
33772,12
57053,13
39371,5
76766,30
49065,39
91594,15
418,15
64548,21
719,18
21244,16
81500,18
98417,13
57108,30
12377,13
80429,15
31417,13
32051,18
51766,0
34330,21
52469,15
47396,39
60676,39
50321,16
48174,30
94863,15
36225,39
17320,30
70560,13
31164,30
12979,15
75742,16
12265,16
37993,13
6450,13
24883,38
80358,15
76368,39
64852,15
33687,15
50740,15
72151,30
21643,13
69380,13
44315,15
17653,13
15519,15
83538,35
14181,18
25977,13
90858,15
46859,15
65887,18
2679,15
10991,0
15303,18
18971,39
45534,16
14961,16
27097,13
1986,15
48006,37
51829,18
11268,18
23984,13
70120,13
14534,18
96861,30
47890,30
90260,15
26750,18
32827,0
28280,13
85084,30
83749,16
94561,15
3103,10
62642,13
1830,15
9791,15
68141,18
11017,15
18111,15
47489,18
32397,29
82511,18
5483,16
29493,15
34493,9
25846,30
261,15
19210,18
26721,18
30852,30
8856,30
19259,36
89485,0
2942,13
33381,15
74090,15
32496,13
57962,29
70634,13
1699,15
88587,13
16116,15
17237,16
72872,13
55483,30
7646,15
4581,15
61514,39
50228,30
2312,15
35633,15
30345,13
17354,13
66876,30
79256,13
1179,15
34041,35
907,15
61536,13
6107,16
25954,13
79038,15
40400,15
43547,30
38407,18
29602,16
52920,15
94367,13
73739,13
55511,15
90181,15
73102,16
52391,15
61232,15
86787,38
96267,13
65707,18
3561,13
39649,18
69230,18
15166,15
53395,13
32661,15
1148,13
10294,13
57364,18
36485,13
97898,13
70113,36
90930,8
44549,16
62992,15
78657,18
90660,31
1969,15
90611,21
31893,18
68188,15
47603,13
73602,33
20156,18
79281,15
7095,16
24100,10
29756,18
86141,13
9548,15
83845,18
21635,13
3119,13
16743,13
91747,30
7045,15
92175,18
83175,8
84685,16
56048,8
52807,16
35262,15
51682,15
36082,13
1046,18
26559,38
62332,39
78259,30
320,16
36431,12
47641,16
60013,15
94646,15
20514,13
19999,15
14295,0
41827,18
62510,18
28705,13
38244,16
44432,16
4399,13
8911,30
46612,18
58181,39
33515,15
87417,15
69932,13
11422,18
78149,15
50537,38
77131,15
44744,15
8796,16
23361,18
78804,18
47592,23
88327,15
86047,13
88841,15
56601,15
61604,18
30349,16
56494,18
86954,13
49556,15
50448,18
18632,21
89931,15
84815,16
73336,13
7396,39
41320,16
95135,13
66455,16
30522,15
24754,13
83263,15
60397,13
5957,0
76361,15
65676,13
41150,18
61784,15
79559,0
61800,15
65940,13
82658,15
47614,13
2690,15
67957,39
72173,13
86624,15
97721,37
34655,15
97137,15
64045,18
46679,39
15078,10
51379,15
22923,30
13292,15
70999,15
34098,37
77394,30
89843,13
12965,39
90394,30
9305,13
38692,38
29037,23
19616,13
46790,15
50125,16
95866,15
36340,16
54555,30
67140,13
39549,15
42634,15
44896,13
27322,13
77236,21
24066,39
94431,13
95838,15
49143,13
20397,15
58927,13
58828,18
79361,15
21480,37
4776,30
36066,15
27893,15
83447,13
73192,13
82106,16
86069,15
35296,18
5699,15
67615,30
91568,18
7335,18
99139,39
57579,18
36660,15
68524,13
34204,15
95499,21
83163,18
52794,13
60332,33
42268,15
10454,13
95799,15
42387,18
18815,15
83370,33
66176,16
34608,30
77231,15
2470,15
33269,18
73673,13
82767,15
1669,13
83827,15
7991,15
90300,18
49216,30
49299,15
72566,29
9015,13
84615,13
47462,18
1704,15
778,15
79177,10
30543,15
93043,13
62575,6
2065,15
67024,13
22387,13
77889,16
26834,15
94423,30
72534,13
51197,39
73186,30
78061,30
60507,15
15703,18
76187,15
68651,18
3839,16
57310,39
82691,12
99226,15
45415,15
83692,15
32945,29
84831,15
98889,18
15112,15
11331,18
86192,16
15551,16
71996,13
97990,21
3975,15
1210,16
77145,13
91389,16
54462,6
55243,39
53124,30
71236,13
14853,10
42155,35
4025,30
35056,15
24538,30
90042,15
87922,13
20288,18
33993,15
53892,15
83001,15
16102,15
2483,15
31957,15
8187,10
83423,18
28691,30
96714,13
97139,15
63854,13
44112,13
65966,13
1,18
98823,30
22042,13
91767,15
12130,30
39216,37
43902,29
31645,15
28681,15
49816,30
60173,13
87465,15
61021,30
7373,21
56118,15
58978,33
60475,13
37339,30
17383,15
12649,15
31677,15
41498,18
38289,13
64671,13
26137,18
20783,15
51286,13
90268,15
27638,16
11561,39
10338,21
13624,13
2630,30
5190,18
70552,15
79855,15
97501,39
46045,15
57728,13
8728,18
25279,30
68210,39
69812,13
5725,15
24258,15
34552,15
3931,15
61090,18
22583,15
57565,15
9669,13
80423,15
61429,30
36267,30
94964,15
84012,23
71933,30
84618,15
70826,30
57643,15
29484,16
20187,15
51736,13
1968,13
27693,18
51801,13
64198,30
92606,16
45502,15
24177,18
92916,13
42140,13
28127,15
9185,18
24389,16
36718,18
47864,15
53038,39
67276,13
51418,13
58793,13
30509,15
7617,16
63448,18
8329,18
20252,18
30836,15
70116,15
95197,15
52089,30
90496,30
57759,13
62724,13
6017,6
75902,15
915,39
33358,13
93235,15
75116,18
23493,15
8754,15
64537,16
72250,30
2915,37
39522,15
6114,15
22022,23
66778,0
10369,18
64588,13
55025,30
58119,15
26725,15
38295,39
34356,37
44052,15
19387,16
80124,15
76885,18
2855,18
83710,18
8542,13
62727,15
13895,16
50063,13
64758,18
45856,15
69978,13
69261,13
25770,18
80267,13
31614,13
34161,15
13142,15
91975,18
11804,16
45331,15
81282,13
31079,18
83951,15
15312,39
70025,13
82463,15
17131,15
69096,13
29262,13
211,30
6379,18
83421,15
31463,31
75669,15
57042,15
60802,16
26444,15
3654,13
78499,18
7140,16
54629,13
91967,13
51258,15
40394,13
87472,18
11735,16
23028,13
85488,18
23325,30
47308,18
34140,30
41117,18
34282,18
98965,13
56874,18
54041,13
29225,18
77061,16
15910,15
60383,13
709,15
65818,13
80333,13
90263,18
92858,12
67525,13
23438,15
39891,39
84899,13
90381,30
43402,15
81100,15
42228,15
85197,15
77476,15
4641,15
6545,15
49224,29
968,16
75648,15
23707,15
59795,16
63352,18
27963,13
73663,13
39360,15
74936,13
49687,30
69916,13
70858,13
66358,15
76067,13
45770,13
79052,30
26312,10
52600,23
89984,15
144,15
21981,13
50245,38
76286,15
98351,29
14384,30
70483,13
86622,18
1744,15
64895,29
65770,13
76226,10
81814,15
78546,13
6603,16
46474,15
69374,13
20630,15
7293,15
84984,13
39133,15
81118,15
50578,15
69622,15
11960,15
62781,15
45135,13
25773,18
98651,15
90214,13
86761,8
80773,13
24342,16
71414,13
56761,18
91161,15
7649,15
74007,13
21064,15
43162,15
61862,18
29662,16
91563,15
98532,18
48451,13
7645,15
10253,13
6815,38
16699,16
8557,13
40418,13
72011,15
63360,16
1440,15
48458,15
56796,15
35155,15
58259,39
28427,6
18911,16
45750,30
31931,10
64966,30
55829,15
60058,13
15663,15
85332,39
82005,13
39629,18
79756,18
92681,13
13217,15
19771,13
18808,13
13245,38
96295,15
50799,21
95534,15
94438,15
20051,15
91025,15
31197,15
88043,13
25572,13
25201,30
62112,15
49106,15
45094,13
19568,13
17388,13
84697,13
33934,39
40046,15
28047,13
7431,15
35543,15
52503,30
13180,38
82246,30
26007,13
62565,15
45197,13
91541,13
44616,15
3595,13
39257,18
15803,13
86492,30
72111,30
31133,30
18435,30
70351,13
37097,15
8267,18
20984,15
4086,13
72407,15
42106,15
33220,30
41227,18
42936,13
66599,18
9972,18
62812,18
57823,27
75774,39
99281,33
15178,13
7785,15
77869,13
84019,13
66688,16
71863,13
70279,18
12788,15
87663,15
66266,15
59076,15
50729,15
37252,0
56979,18
21190,18
92943,18
16287,30
32366,13
90106,18
86347,13
80726,13
50179,15
68025,13
54882,33
91839,15
84523,16
26318,38
24623,0
89645,13
82069,15
32491,18
41483,13
4299,15
68638,30
60581,13
19497,15
24186,15
26898,15
80833,38
66042,13
3239,30
11351,15
13422,15
64077,13
19401,15
75737,15
25194,18
70310,13
89940,15
23893,13
21287,15
12620,15
3523,15
20729,15
99843,30
28547,18
89509,15
52097,18
77392,13
98993,15
78090,15
39645,15
87616,15
93203,30
60426,15
5470,39
36393,13
66471,13
77154,30
93349,15
72437,18
97585,15
1310,18
93666,30
13309,18
88925,15
96299,13
26973,15
45307,13
23284,39
13443,15
71202,18
21304,16
18139,18
85212,15
49722,39
7217,13
40877,21
76718,15
3656,15
78912,15
53278,16
79539,16
82180,18
83807,15
56390,18
83465,15
59414,16
86554,15
24489,15
74968,36
12313,18
57376,15
51646,13
70674,13
53562,0
49670,15
99771,13
39286,30
1091,30
94857,15
3240,30
69086,13
79374,15
76903,13
54741,15
55615,13
95202,0
89250,15
98892,16
87099,13
54961,13
5546,15
93809,13
72910,10
60121,18
95988,15
50102,13
52453,15
61216,16
67616,18
46899,15
57121,39
49056,13
79664,13
28984,15
12304,30
38690,38
91291,15
7287,15
97533,18
75584,13
26504,13
93784,30
95703,15
3131,30
3871,15
75922,29
21618,13
65435,18
55890,13
69607,15
56791,16
40169,15
84909,15
81689,30
94714,12
57062,15
17806,15
35599,30
27558,15
65807,12
29090,13
51114,10
53287,30
7333,18
96495,15
64900,30
75085,18
23143,30
98106,15
24524,15
37909,30
30003,13
35365,15
22722,15
7632,39
78433,15
15916,39
78361,15
87005,15
3405,13
56970,15
75045,13
45754,30
7637,15
69867,13
77408,16
27479,16
99947,30
85572,39
12291,18
28822,15
54879,33
39185,30
18062,18
21425,30
50175,18
22244,15
10599,18
95832,18
57241,13
4105,21
30176,15
60499,13
20424,39
90130,13
92350,15
80689,30
72862,13
18665,15
35785,16
2844,15
28661,13
44751,15
83184,13
24501,13
96657,15
64229,15
40205,16
48862,15
61396,39
17365,15
95971,15
73188,8
73419,36
24423,30
95411,13
76915,15
39022,16
45042,13
10327,13
91917,15
21930,13
21534,13
84250,15
83719,13
93066,18
1231,15
